layer,type,corrupted,restored,component,metric,value,config,lr,n_embd,n_layer
1,KEY,target_item_orig,target_item_orig__+2,conv_input,kl_div,2.3096320944659965e-07,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,target_item_orig,target_item_orig__+2,conv_input,restored_prob,9.40181318633102e-05,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,target_item_orig,target_item_orig__+2,conv_input,prob_diff,-1.2383963343384413e-05,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,target_item_orig,target_item_orig__+2,conv_input,restored_logit,0.825836181640625,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,target_item_orig,target_item_orig__+2,conv_input,logit_diff,0.011035919189453125,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,target_item_orig,query_item_orig,conv_input,max_perc,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,target_item_orig,target_item_orig,conv_input,max_perc,0.578125,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,target_item_orig,query_item,conv_input,max_perc,0.109375,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,target_item_orig,target_item,conv_input,max_perc,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,target_item_orig,divider,conv_input,max_perc,0.078125,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,target_item_orig,target_item_orig__+1,conv_input,max_perc,0.109375,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,target_item_orig,target_item_orig__+2,conv_input,max_perc,0.125,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,target_item_orig,nothing,conv_input,max_perc,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,query_item_orig,conv_input,max_perc_layer,0.984375,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,query_item_orig,query_item_orig,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
nothing,KEY,query_item_orig,query_item_orig,conv_input,max_perc_layer,0.015625,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item_orig,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,query_item_orig,target_item_orig,conv_input,max_perc_layer,0.171875,ar_32_nope/mamba___128___1e-03,0.001,128,2
nothing,KEY,query_item_orig,target_item_orig,conv_input,max_perc_layer,0.828125,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,query_item,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,query_item_orig,query_item,conv_input,max_perc_layer,0.390625,ar_32_nope/mamba___128___1e-03,0.001,128,2
nothing,KEY,query_item_orig,query_item,conv_input,max_perc_layer,0.609375,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,query_item_orig,target_item,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
nothing,KEY,query_item_orig,target_item,conv_input,max_perc_layer,1.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,divider,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,query_item_orig,divider,conv_input,max_perc_layer,0.203125,ar_32_nope/mamba___128___1e-03,0.001,128,2
nothing,KEY,query_item_orig,divider,conv_input,max_perc_layer,0.796875,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item_orig__+1,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,query_item_orig,target_item_orig__+1,conv_input,max_perc_layer,0.078125,ar_32_nope/mamba___128___1e-03,0.001,128,2
nothing,KEY,query_item_orig,target_item_orig__+1,conv_input,max_perc_layer,0.921875,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item_orig__+2,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,query_item_orig,target_item_orig__+2,conv_input,max_perc_layer,0.171875,ar_32_nope/mamba___128___1e-03,0.001,128,2
nothing,KEY,query_item_orig,target_item_orig__+2,conv_input,max_perc_layer,0.828125,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,query_item_orig,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,target_item_orig,query_item_orig,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
nothing,KEY,target_item_orig,query_item_orig,conv_input,max_perc_layer,1.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,target_item_orig,conv_input,max_perc_layer,1.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,target_item_orig,target_item_orig,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
nothing,KEY,target_item_orig,target_item_orig,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,query_item,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,target_item_orig,query_item,conv_input,max_perc_layer,0.5,ar_32_nope/mamba___128___1e-03,0.001,128,2
nothing,KEY,target_item_orig,query_item,conv_input,max_perc_layer,0.5,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,target_item,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,target_item_orig,target_item,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
nothing,KEY,target_item_orig,target_item,conv_input,max_perc_layer,1.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,divider,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,target_item_orig,divider,conv_input,max_perc_layer,0.359375,ar_32_nope/mamba___128___1e-03,0.001,128,2
nothing,KEY,target_item_orig,divider,conv_input,max_perc_layer,0.640625,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,target_item_orig__+1,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,target_item_orig,target_item_orig__+1,conv_input,max_perc_layer,0.359375,ar_32_nope/mamba___128___1e-03,0.001,128,2
nothing,KEY,target_item_orig,target_item_orig__+1,conv_input,max_perc_layer,0.640625,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,target_item_orig__+2,conv_input,max_perc_layer,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
1,KEY,target_item_orig,target_item_orig__+2,conv_input,max_perc_layer,0.234375,ar_32_nope/mamba___128___1e-03,0.001,128,2
nothing,KEY,target_item_orig,target_item_orig__+2,conv_input,max_perc_layer,0.765625,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,query_item_orig,conv_output,kl_div,1.142030160361518e-05,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,query_item_orig,conv_output,restored_prob,0.03679403125339427,ar_32_nope/mamba___128___1e-03,0.001,128,2
corrupted,KEY,query_item_orig,query_item_orig,conv_output,restored_prob,0.02502694161681577,ar_32_nope/mamba___128___1e-03,0.001,128,2
original,KEY,query_item_orig,query_item_orig,conv_output,restored_prob,0.5722457233350724,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,query_item_orig,conv_output,prob_diff,0.0026011679018867434,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,query_item_orig,conv_output,restored_logit,6.295440673828125,ar_32_nope/mamba___128___1e-03,0.001,128,2
corrupted,KEY,query_item_orig,query_item_orig,conv_output,restored_logit,5.8134918212890625,ar_32_nope/mamba___128___1e-03,0.001,128,2
original,KEY,query_item_orig,query_item_orig,conv_output,restored_logit,27.189453125,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,query_item_orig,conv_output,logit_diff,0.0253448486328125,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item_orig,conv_output,kl_div,1.5583234169724847e-07,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item_orig,conv_output,restored_prob,0.03945193391894048,ar_32_nope/mamba___128___1e-03,0.001,128,2
corrupted,KEY,query_item_orig,target_item_orig,conv_output,restored_prob,0.03527234170873199,ar_32_nope/mamba___128___1e-03,0.001,128,2
original,KEY,query_item_orig,target_item_orig,conv_output,restored_prob,0.5722457233350724,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item_orig,conv_output,prob_diff,0.000533037775350494,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item_orig,conv_output,restored_logit,5.2904052734375,ar_32_nope/mamba___128___1e-03,0.001,128,2
corrupted,KEY,query_item_orig,target_item_orig,conv_output,restored_logit,5.101753234863281,ar_32_nope/mamba___128___1e-03,0.001,128,2
original,KEY,query_item_orig,target_item_orig,conv_output,restored_logit,27.189453125,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item_orig,conv_output,logit_diff,0.0018157958984375,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,query_item,conv_output,kl_div,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,query_item,conv_output,restored_prob,0.08352284448513629,ar_32_nope/mamba___128___1e-03,0.001,128,2
corrupted,KEY,query_item_orig,query_item,conv_output,restored_prob,0.056206971914383876,ar_32_nope/mamba___128___1e-03,0.001,128,2
original,KEY,query_item_orig,query_item,conv_output,restored_prob,0.5722457233350724,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,query_item,conv_output,prob_diff,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,query_item,conv_output,restored_logit,7.513761520385742,ar_32_nope/mamba___128___1e-03,0.001,128,2
corrupted,KEY,query_item_orig,query_item,conv_output,restored_logit,5.492354393005371,ar_32_nope/mamba___128___1e-03,0.001,128,2
original,KEY,query_item_orig,query_item,conv_output,restored_logit,27.189453125,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,query_item,conv_output,logit_diff,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item,conv_output,kl_div,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item,conv_output,restored_prob,0.04108563074870821,ar_32_nope/mamba___128___1e-03,0.001,128,2
corrupted,KEY,query_item_orig,target_item,conv_output,restored_prob,0.07205265255771318,ar_32_nope/mamba___128___1e-03,0.001,128,2
original,KEY,query_item_orig,target_item,conv_output,restored_prob,0.5722457233350724,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item,conv_output,prob_diff,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item,conv_output,restored_logit,5.393789768218994,ar_32_nope/mamba___128___1e-03,0.001,128,2
corrupted,KEY,query_item_orig,target_item,conv_output,restored_logit,6.727038621902466,ar_32_nope/mamba___128___1e-03,0.001,128,2
original,KEY,query_item_orig,target_item,conv_output,restored_logit,27.189453125,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item,conv_output,logit_diff,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,divider,conv_output,kl_div,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,divider,conv_output,restored_prob,0.06731494143771082,ar_32_nope/mamba___128___1e-03,0.001,128,2
corrupted,KEY,query_item_orig,divider,conv_output,restored_prob,0.06942035338789836,ar_32_nope/mamba___128___1e-03,0.001,128,2
original,KEY,query_item_orig,divider,conv_output,restored_prob,0.5722457233350724,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,divider,conv_output,prob_diff,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,divider,conv_output,restored_logit,6.25738525390625,ar_32_nope/mamba___128___1e-03,0.001,128,2
corrupted,KEY,query_item_orig,divider,conv_output,restored_logit,5.531276702880859,ar_32_nope/mamba___128___1e-03,0.001,128,2
original,KEY,query_item_orig,divider,conv_output,restored_logit,27.189453125,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,divider,conv_output,logit_diff,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item_orig__+1,conv_output,kl_div,0.0005891318952535585,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item_orig__+1,conv_output,restored_prob,0.5644342033192515,ar_32_nope/mamba___128___1e-03,0.001,128,2
corrupted,KEY,query_item_orig,target_item_orig__+1,conv_output,restored_prob,0.035952957672345465,ar_32_nope/mamba___128___1e-03,0.001,128,2
original,KEY,query_item_orig,target_item_orig__+1,conv_output,restored_prob,0.5722457233350724,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item_orig__+1,conv_output,prob_diff,0.5211453462761251,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item_orig__+1,conv_output,restored_logit,26.9140625,ar_32_nope/mamba___128___1e-03,0.001,128,2
corrupted,KEY,query_item_orig,target_item_orig__+1,conv_output,restored_logit,5.25958251953125,ar_32_nope/mamba___128___1e-03,0.001,128,2
original,KEY,query_item_orig,target_item_orig__+1,conv_output,restored_logit,27.189453125,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item_orig__+1,conv_output,logit_diff,21.73895263671875,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item_orig__+2,conv_output,kl_div,1.3099853335418743e-07,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item_orig__+2,conv_output,restored_prob,0.07709253091440965,ar_32_nope/mamba___128___1e-03,0.001,128,2
corrupted,KEY,query_item_orig,target_item_orig__+2,conv_output,restored_prob,0.06142033571001249,ar_32_nope/mamba___128___1e-03,0.001,128,2
original,KEY,query_item_orig,target_item_orig__+2,conv_output,restored_prob,0.5722457233350724,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item_orig__+2,conv_output,prob_diff,-0.00029812143373297417,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item_orig__+2,conv_output,restored_logit,8.667388916015625,ar_32_nope/mamba___128___1e-03,0.001,128,2
corrupted,KEY,query_item_orig,target_item_orig__+2,conv_output,restored_logit,7.843025207519531,ar_32_nope/mamba___128___1e-03,0.001,128,2
original,KEY,query_item_orig,target_item_orig__+2,conv_output,restored_logit,27.189453125,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item_orig__+2,conv_output,logit_diff,0.0231170654296875,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,query_item_orig,conv_output,max_perc,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item_orig,conv_output,max_perc,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,query_item,conv_output,max_perc,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item,conv_output,max_perc,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,divider,conv_output,max_perc,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item_orig__+1,conv_output,max_perc,1.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,target_item_orig__+2,conv_output,max_perc,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,query_item_orig,nothing,conv_output,max_perc,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,query_item_orig,conv_output,kl_div,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,query_item_orig,conv_output,restored_prob,7.12419214527718e-05,ar_32_nope/mamba___128___1e-03,0.001,128,2
corrupted,KEY,target_item_orig,query_item_orig,conv_output,restored_prob,9.607649294687801e-05,ar_32_nope/mamba___128___1e-03,0.001,128,2
original,KEY,target_item_orig,query_item_orig,conv_output,restored_prob,0.5722457233350724,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,query_item_orig,conv_output,prob_diff,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,query_item_orig,conv_output,restored_logit,0.586090087890625,ar_32_nope/mamba___128___1e-03,0.001,128,2
corrupted,KEY,target_item_orig,query_item_orig,conv_output,restored_logit,0.8032474517822266,ar_32_nope/mamba___128___1e-03,0.001,128,2
original,KEY,target_item_orig,query_item_orig,conv_output,restored_logit,27.189453125,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,query_item_orig,conv_output,logit_diff,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,target_item_orig,conv_output,kl_div,4.867465728253251e-07,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,target_item_orig,conv_output,restored_prob,2.2751550247821573e-05,ar_32_nope/mamba___128___1e-03,0.001,128,2
corrupted,KEY,target_item_orig,target_item_orig,conv_output,restored_prob,1.651470975228474e-05,ar_32_nope/mamba___128___1e-03,0.001,128,2
original,KEY,target_item_orig,target_item_orig,conv_output,restored_prob,0.5722457233350724,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,target_item_orig,conv_output,prob_diff,3.262627732077063e-06,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,target_item_orig,conv_output,restored_logit,0.5435791015625,ar_32_nope/mamba___128___1e-03,0.001,128,2
corrupted,KEY,target_item_orig,target_item_orig,conv_output,restored_logit,0.8113975524902344,ar_32_nope/mamba___128___1e-03,0.001,128,2
original,KEY,target_item_orig,target_item_orig,conv_output,restored_logit,27.189453125,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,target_item_orig,conv_output,logit_diff,0.09705352783203125,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,query_item,conv_output,kl_div,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,query_item,conv_output,restored_prob,3.56080335602769e-05,ar_32_nope/mamba___128___1e-03,0.001,128,2
corrupted,KEY,target_item_orig,query_item,conv_output,restored_prob,3.751728971945798e-05,ar_32_nope/mamba___128___1e-03,0.001,128,2
original,KEY,target_item_orig,query_item,conv_output,restored_prob,0.5722457233350724,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,query_item,conv_output,prob_diff,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,query_item,conv_output,restored_logit,0.8009796142578125,ar_32_nope/mamba___128___1e-03,0.001,128,2
corrupted,KEY,target_item_orig,query_item,conv_output,restored_logit,0.8319759368896484,ar_32_nope/mamba___128___1e-03,0.001,128,2
original,KEY,target_item_orig,query_item,conv_output,restored_logit,27.189453125,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,query_item,conv_output,logit_diff,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,target_item,conv_output,kl_div,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,target_item,conv_output,restored_prob,0.000130896510134139,ar_32_nope/mamba___128___1e-03,0.001,128,2
corrupted,KEY,target_item_orig,target_item,conv_output,restored_prob,7.730346720255079e-05,ar_32_nope/mamba___128___1e-03,0.001,128,2
original,KEY,target_item_orig,target_item,conv_output,restored_prob,0.5722457233350724,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,target_item,conv_output,prob_diff,0.0,ar_32_nope/mamba___128___1e-03,0.001,128,2
0,KEY,target_item_orig,target_item,conv_output,restored_logit,0.6156387329101562,ar_32_nope/mamba___128___1e-03,0.001,128,2
corrupted,KEY,target_item_orig,target_item,conv_output,restored_logit,0.6766719818115234,ar_32_nope/mamba___128___1e-03,0.001,128,2
